ensemblgene,entrezgene,gene_name,path_description,path_ID
ENSG00000164405,27089,UQCRQ,Parkinson disease,path:hsa05012
ENSG00000274359,4696,NDUFA3,Parkinson disease,path:hsa05012
ENSG00000221983,7311,UBA52,Parkinson disease,path:hsa05012
ENSG00000114353,2771,GNAI2,Parkinson disease,path:hsa05012
ENSG00000129007,91860,CALML4,Parkinson disease,path:hsa05012
ENSG00000133195,201266,SLC39A11,Parkinson disease,path:hsa05012
ENSG00000143933,805,CALM2,Parkinson disease,path:hsa05012
ENSG00000226614,7922,SLC39A7,Parkinson disease,path:hsa05012
ENSG00000112473,7922,SLC39A7,Parkinson disease,path:hsa05012
ENSG00000029364,55334,SLC39A9,Parkinson disease,path:hsa05012
ENSG00000010256,7384,UQCRC1,Parkinson disease,path:hsa05012
ENSG00000186010,51079,NDUFA13,Parkinson disease,path:hsa05012
ENSG00000174886,126328,NDUFA11,Parkinson disease,path:hsa05012
ENSG00000278365,4696,NDUFA3,Parkinson disease,path:hsa05012
ENSG00000198833,51465,UBE2J1,Parkinson disease,path:hsa05012
ENSG00000123416,10376,TUBA1B,Parkinson disease,path:hsa05012
ENSG00000273642,4696,NDUFA3,Parkinson disease,path:hsa05012
ENSG00000023228,4719,NDUFS1,Parkinson disease,path:hsa05012
ENSG00000185345,5071,PRKN,Parkinson disease,path:hsa05012
ENSG00000100519,5706,PSMC6,Parkinson disease,path:hsa05012
ENSG00000167553,84790,TUBA1C,Parkinson disease,path:hsa05012
ENSG00000165629,509,ATP5F1C,Parkinson disease,path:hsa05012
ENSG00000128272,468,ATF4,Parkinson disease,path:hsa05012
ENSG00000178127,4729,NDUFV2,Parkinson disease,path:hsa05012
ENSG00000130414,4705,NDUFA10,Parkinson disease,path:hsa05012
ENSG00000110911,4891,SLC11A2,Parkinson disease,path:hsa05012
ENSG00000127824,7277,TUBA4A,Parkinson disease,path:hsa05012
ENSG00000127184,1350,COX7C,Parkinson disease,path:hsa05012
ENSG00000229802,7922,SLC39A7,Parkinson disease,path:hsa05012
ENSG00000142875,5567,PRKACB,Parkinson disease,path:hsa05012
ENSG00000170906,4696,NDUFA3,Parkinson disease,path:hsa05012
ENSG00000154611,143471,PSMA8,Parkinson disease,path:hsa05012
ENSG00000140990,4716,NDUFB10,Parkinson disease,path:hsa05012
ENSG00000145494,4726,NDUFS6,Parkinson disease,path:hsa05012
ENSG00000065518,4710,NDUFB4,Parkinson disease,path:hsa05012
ENSG00000196950,57181,SLC39A10,Parkinson disease,path:hsa05012
ENSG00000136521,4711,NDUFB5,Parkinson disease,path:hsa05012
ENSG00000158828,65018,PINK1,Parkinson disease,path:hsa05012
ENSG00000198668,801,CALM1,Parkinson disease,path:hsa05012
ENSG00000258947,10381,TUBB3,Parkinson disease,path:hsa05012
ENSG00000070808,815,CAMK2A,Parkinson disease,path:hsa05012
ENSG00000233954,440567,UQCRHL,Parkinson disease,path:hsa05012
ENSG00000275724,4696,NDUFA3,Parkinson disease,path:hsa05012
ENSG00000154723,522,ATP5PF,Parkinson disease,path:hsa05012
ENSG00000109390,4717,NDUFC1,Parkinson disease,path:hsa05012
ENSG00000116044,4780,NFE2L2,Parkinson disease,path:hsa05012
ENSG00000276996,6531,SLC6A3,Parkinson disease,path:hsa05012
ENSG00000169021,7386,UQCRFS1,Parkinson disease,path:hsa05012
ENSG00000111775,1337,COX6A1,Parkinson disease,path:hsa05012
ENSG00000115944,9167,COX7A2L,Parkinson disease,path:hsa05012
ENSG00000115233,10213,PSMD14,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000123416,10376,TUBA1B,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000276220,4696,NDUFA3,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000120948,23435,TARDBP,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000127184,1350,COX7C,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000275724,4696,NDUFA3,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000188130,6300,MAPK12,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000114841,25981,DNAH1,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000156711,5603,MAPK13,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000167552,7846,TUBA1A,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000157020,6396,SEC13,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000135940,1329,COX5B,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000168488,11273,ATXN2L,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000169021,7386,UQCRFS1,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000109390,4717,NDUFC1,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000241837,539,ATP5PO,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000111775,1337,COX6A1,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000111581,57122,NUP107,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000078142,5289,PIK3C3,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000104133,80208,SPG11,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000283447,4719,NDUFS1,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000127540,10975,UQCR11,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000112081,6428,SRSF3,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000178462,79861,TUBAL3,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000184009,71,ACTG1,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000142168,6647,SOD1,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000206279,1616,DAXX,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000108984,5608,MAP2K6,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000206206,1616,DAXX,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000110497,55626,AMBRA1,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000023228,4719,NDUFS1,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000154518,518,ATP5MC3,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000115944,9167,COX7A2L,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000176994,140775,SMCR8,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000034152,5606,MAP2K3,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000140990,4716,NDUFB10,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000124789,9972,NUP153,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000278365,4696,NDUFA3,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000041357,5685,PSMA4,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000132906,842,CASP9,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000164405,27089,UQCRQ,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000131966,55860,ACTR10,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000156885,1339,COX6A2,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000276061,4696,NDUFA3,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000170144,220988,HNRNPA3,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000105464,2906,GRIN2D,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000066739,55102,ATG2B,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000227046,1616,DAXX,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000135390,517,ATP5MC2,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000233954,440567,UQCRHL,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000281184,5689,PSMB1,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000165629,509,ATP5F1C,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000258947,10381,TUBB3,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000161281,1346,COX7A1,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000275605,4696,NDUFA3,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000127824,7277,TUBA4A,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000175166,5708,PSMD2,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000159377,5692,PSMB4,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000126267,1340,COX6B1,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000166136,4714,NDUFB8,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000174886,126328,NDUFA11,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000159352,5710,PSMD4,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000137267,7280,TUBB2A,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000168653,4725,NDUFS5,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000273642,4696,NDUFA3,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000102900,9688,NUP93,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000277722,4696,NDUFA3,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000233276,2876,GPX1,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000070540,55062,WIPI1,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000010256,7384,UQCRC1,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000170906,4696,NDUFA3,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000013275,5704,PSMC4,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000004779,4706,NDUFAB1,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000211445,2878,GPX3,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000281221,5704,PSMC4,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000221823,5534,PPP3R1,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000115073,10120,ACTR1B,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000136521,4711,NDUFB5,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000130414,4705,NDUFA10,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000152086,112714,TUBA3E,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000134001,1965,EIF2S1,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000178127,4729,NDUFV2,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000108518,5216,PFN1,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000196455,30849,PIK3R4,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000229396,1616,DAXX,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000258102,643246,MAP1LC3B2,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000087191,5705,PSMC5,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000283741,140775,SMCR8,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000129084,5682,PSMA1,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000274359,4696,NDUFA3,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000158828,65018,PINK1,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000110436,6506,SLC1A2,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000185345,5071,PRKN,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000100764,5700,PSMC1,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000166847,84516,DCTN5,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000128272,468,ATF4,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000100519,5706,PSMC6,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000154723,522,ATP5PF,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000196289,441925,BECN2,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000154611,143471,PSMA8,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000065518,4710,NDUFB4,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000186010,51079,NDUFA13,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000176340,1351,COX8A,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000138069,5861,RAB1A,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000183785,51807,TUBA8,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000276766,4696,NDUFA3,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000137752,834,CASP1,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000231617,1616,DAXX,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000163002,129401,NUP35,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000145494,4726,NDUFS6,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000204209,1616,DAXX,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000112062,1432,MAPK14,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000167553,84790,TUBA1C,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000161509,2905,GRIN2C,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000008018,5689,PSMB1,Amyotrophic lateral sclerosis,path:hsa05014
ENSG00000132906,842,CASP9,Huntington disease,path:hsa05016
ENSG00000078142,5289,PIK3C3,Huntington disease,path:hsa05016
ENSG00000277722,4696,NDUFA3,Huntington disease,path:hsa05016
ENSG00000175416,1212,CLTB,Huntington disease,path:hsa05016
ENSG00000064012,841,CASP8,Huntington disease,path:hsa05016
ENSG00000196455,30849,PIK3R4,Huntington disease,path:hsa05016
ENSG00000137267,7280,TUBB2A,Huntington disease,path:hsa05016
ENSG00000006125,163,AP2B1,Huntington disease,path:hsa05016
ENSG00000089902,23186,RCOR1,Huntington disease,path:hsa05016
ENSG00000166847,84516,DCTN5,Huntington disease,path:hsa05016
ENSG00000127540,10975,UQCR11,Huntington disease,path:hsa05016
ENSG00000115944,9167,COX7A2L,Huntington disease,path:hsa05016
ENSG00000278365,4696,NDUFA3,Huntington disease,path:hsa05016
ENSG00000186010,51079,NDUFA13,Huntington disease,path:hsa05016
ENSG00000165637,7417,VDAC2,Huntington disease,path:hsa05016
ENSG00000276061,4696,NDUFA3,Huntington disease,path:hsa05016
ENSG00000159352,5710,PSMD4,Huntington disease,path:hsa05016
ENSG00000127184,1350,COX7C,Huntington disease,path:hsa05016
ENSG00000137841,5330,PLCB2,Huntington disease,path:hsa05016
ENSG00000100764,5700,PSMC1,Huntington disease,path:hsa05016
ENSG00000023228,4719,NDUFS1,Huntington disease,path:hsa05016
ENSG00000241837,539,ATP5PO,Huntington disease,path:hsa05016
ENSG00000131966,55860,ACTR10,Huntington disease,path:hsa05016
ENSG00000198959,7052,TGM2,Huntington disease,path:hsa05016
ENSG00000159377,5692,PSMB4,Huntington disease,path:hsa05016
ENSG00000196961,160,AP2A1,Huntington disease,path:hsa05016
ENSG00000114841,25981,DNAH1,Huntington disease,path:hsa05016
ENSG00000170906,4696,NDUFA3,Huntington disease,path:hsa05016
ENSG00000142168,6647,SOD1,Huntington disease,path:hsa05016
ENSG00000070371,8218,CLTCL1,Huntington disease,path:hsa05016
ENSG00000274359,4696,NDUFA3,Huntington disease,path:hsa05016
ENSG00000130414,4705,NDUFA10,Huntington disease,path:hsa05016
ENSG00000041357,5685,PSMA4,Huntington disease,path:hsa05016
ENSG00000112096,6648,SOD2,Huntington disease,path:hsa05016
ENSG00000005339,1387,CREBBP,Huntington disease,path:hsa05016
ENSG00000110497,55626,AMBRA1,Huntington disease,path:hsa05016
ENSG00000273642,4696,NDUFA3,Huntington disease,path:hsa05016
ENSG00000127824,7277,TUBA4A,Huntington disease,path:hsa05016
ENSG00000042753,1175,AP2S1,Huntington disease,path:hsa05016
ENSG00000169021,7386,UQCRFS1,Huntington disease,path:hsa05016
ENSG00000010256,7384,UQCRC1,Huntington disease,path:hsa05016
ENSG00000183785,51807,TUBA8,Huntington disease,path:hsa05016
ENSG00000135940,1329,COX5B,Huntington disease,path:hsa05016
ENSG00000168653,4725,NDUFS5,Huntington disease,path:hsa05016
ENSG00000065518,4710,NDUFB4,Huntington disease,path:hsa05016
ENSG00000168002,5436,POLR2G,Huntington disease,path:hsa05016
ENSG00000079215,6507,SLC1A3,Huntington disease,path:hsa05016
ENSG00000115233,10213,PSMD14,Huntington disease,path:hsa05016
ENSG00000114446,55081,IFT57,Huntington disease,path:hsa05016
ENSG00000166136,4714,NDUFB8,Huntington disease,path:hsa05016
ENSG00000175166,5708,PSMD2,Huntington disease,path:hsa05016
ENSG00000154518,518,ATP5MC3,Huntington disease,path:hsa05016
ENSG00000178127,4729,NDUFV2,Huntington disease,path:hsa05016
ENSG00000156885,1339,COX6A2,Huntington disease,path:hsa05016
ENSG00000283447,4719,NDUFS1,Huntington disease,path:hsa05016
ENSG00000167552,7846,TUBA1A,Huntington disease,path:hsa05016
ENSG00000105258,5438,POLR2I,Huntington disease,path:hsa05016
ENSG00000129084,5682,PSMA1,Huntington disease,path:hsa05016
ENSG00000275605,4696,NDUFA3,Huntington disease,path:hsa05016
ENSG00000111775,1337,COX6A1,Huntington disease,path:hsa05016
ENSG00000123416,10376,TUBA1B,Huntington disease,path:hsa05016
ENSG00000161281,1346,COX7A1,Huntington disease,path:hsa05016
ENSG00000284832,5430,POLR2A,Huntington disease,path:hsa05016
ENSG00000275724,4696,NDUFA3,Huntington disease,path:hsa05016
ENSG00000004779,4706,NDUFAB1,Huntington disease,path:hsa05016
ENSG00000176697,627,BDNF,Huntington disease,path:hsa05016
ENSG00000165629,509,ATP5F1C,Huntington disease,path:hsa05016
ENSG00000066739,55102,ATG2B,Huntington disease,path:hsa05016
ENSG00000178462,79861,TUBAL3,Huntington disease,path:hsa05016
ENSG00000164405,27089,UQCRQ,Huntington disease,path:hsa05016
ENSG00000109390,4717,NDUFC1,Huntington disease,path:hsa05016
ENSG00000174886,126328,NDUFA11,Huntington disease,path:hsa05016
ENSG00000152086,112714,TUBA3E,Huntington disease,path:hsa05016
ENSG00000176340,1351,COX8A,Huntington disease,path:hsa05016
ENSG00000070540,55062,WIPI1,Huntington disease,path:hsa05016
ENSG00000087191,5705,PSMC5,Huntington disease,path:hsa05016
ENSG00000126267,1340,COX6B1,Huntington disease,path:hsa05016
ENSG00000145494,4726,NDUFS6,Huntington disease,path:hsa05016
ENSG00000281221,5704,PSMC4,Huntington disease,path:hsa05016
ENSG00000196289,441925,BECN2,Huntington disease,path:hsa05016
ENSG00000140990,4716,NDUFB10,Huntington disease,path:hsa05016
ENSG00000115073,10120,ACTR1B,Huntington disease,path:hsa05016
ENSG00000141367,1213,CLTC,Huntington disease,path:hsa05016
ENSG00000281184,5689,PSMB1,Huntington disease,path:hsa05016
ENSG00000276766,4696,NDUFA3,Huntington disease,path:hsa05016
ENSG00000100519,5706,PSMC6,Huntington disease,path:hsa05016
ENSG00000181222,5430,POLR2A,Huntington disease,path:hsa05016
ENSG00000211445,2878,GPX3,Huntington disease,path:hsa05016
ENSG00000154611,143471,PSMA8,Huntington disease,path:hsa05016
ENSG00000258947,10381,TUBB3,Huntington disease,path:hsa05016
ENSG00000135390,517,ATP5MC2,Huntington disease,path:hsa05016
ENSG00000013275,5704,PSMC4,Huntington disease,path:hsa05016
ENSG00000136521,4711,NDUFB5,Huntington disease,path:hsa05016
ENSG00000154723,522,ATP5PF,Huntington disease,path:hsa05016
ENSG00000008018,5689,PSMB1,Huntington disease,path:hsa05016
ENSG00000110436,6506,SLC1A2,Huntington disease,path:hsa05016
ENSG00000276220,4696,NDUFA3,Huntington disease,path:hsa05016
ENSG00000233276,2876,GPX1,Huntington disease,path:hsa05016
ENSG00000028839,9519,TBPL1,Huntington disease,path:hsa05016
ENSG00000167553,84790,TUBA1C,Huntington disease,path:hsa05016
ENSG00000233954,440567,UQCRHL,Huntington disease,path:hsa05016
ENSG00000041357,5685,PSMA4,Prion disease,path:hsa05020
ENSG00000163932,5580,PRKCD,Prion disease,path:hsa05020
ENSG00000168468,1388,ATF6B,Prion disease,path:hsa05020
ENSG00000176340,1351,COX8A,Prion disease,path:hsa05020
ENSG00000274233,6352,CCL5,Prion disease,path:hsa05020
ENSG00000065518,4710,NDUFB4,Prion disease,path:hsa05020
ENSG00000127540,10975,UQCR11,Prion disease,path:hsa05020
ENSG00000167552,7846,TUBA1A,Prion disease,path:hsa05020
ENSG00000152086,112714,TUBA3E,Prion disease,path:hsa05020
ENSG00000183785,51807,TUBA8,Prion disease,path:hsa05020
ENSG00000276061,4696,NDUFA3,Prion disease,path:hsa05020
ENSG00000166136,4714,NDUFB8,Prion disease,path:hsa05020
ENSG00000105464,2906,GRIN2D,Prion disease,path:hsa05020
ENSG00000241837,539,ATP5PO,Prion disease,path:hsa05020
ENSG00000281184,5689,PSMB1,Prion disease,path:hsa05020
ENSG00000102882,5595,MAPK3,Prion disease,path:hsa05020
ENSG00000109971,3312,HSPA8,Prion disease,path:hsa05020
ENSG00000234539,1388,ATF6B,Prion disease,path:hsa05020
ENSG00000204435,1460,CSNK2B,Prion disease,path:hsa05020
ENSG00000087191,5705,PSMC5,Prion disease,path:hsa05020
ENSG00000206406,1460,CSNK2B,Prion disease,path:hsa05020
ENSG00000258947,10381,TUBB3,Prion disease,path:hsa05020
ENSG00000178127,4729,NDUFV2,Prion disease,path:hsa05020
ENSG00000224774,1460,CSNK2B,Prion disease,path:hsa05020
ENSG00000010256,7384,UQCRC1,Prion disease,path:hsa05020
ENSG00000126803,3306,HSPA2,Prion disease,path:hsa05020
ENSG00000130414,4705,NDUFA10,Prion disease,path:hsa05020
ENSG00000112062,1432,MAPK14,Prion disease,path:hsa05020
ENSG00000123416,10376,TUBA1B,Prion disease,path:hsa05020
ENSG00000170906,4696,NDUFA3,Prion disease,path:hsa05020
ENSG00000154518,518,ATP5MC3,Prion disease,path:hsa05020
ENSG00000156885,1339,COX6A2,Prion disease,path:hsa05020
ENSG00000164405,27089,UQCRQ,Prion disease,path:hsa05020
ENSG00000013275,5704,PSMC4,Prion disease,path:hsa05020
ENSG00000275605,4696,NDUFA3,Prion disease,path:hsa05020
ENSG00000136521,4711,NDUFB5,Prion disease,path:hsa05020
ENSG00000221823,5534,PPP3R1,Prion disease,path:hsa05020
ENSG00000168653,4725,NDUFS5,Prion disease,path:hsa05020
ENSG00000165629,509,ATP5F1C,Prion disease,path:hsa05020
ENSG00000023228,4719,NDUFS1,Prion disease,path:hsa05020
ENSG00000228628,1388,ATF6B,Prion disease,path:hsa05020
ENSG00000126267,1340,COX6B1,Prion disease,path:hsa05020
ENSG00000145494,4726,NDUFS6,Prion disease,path:hsa05020
ENSG00000273642,4696,NDUFA3,Prion disease,path:hsa05020
ENSG00000128272,468,ATF4,Prion disease,path:hsa05020
ENSG00000165637,7417,VDAC2,Prion disease,path:hsa05020
ENSG00000159189,714,C1QC,Prion disease,path:hsa05020
ENSG00000276766,4696,NDUFA3,Prion disease,path:hsa05020
ENSG00000161281,1346,COX7A1,Prion disease,path:hsa05020
ENSG00000072062,5566,PRKACA,Prion disease,path:hsa05020
ENSG00000159352,5710,PSMD4,Prion disease,path:hsa05020
ENSG00000213676,1388,ATF6B,Prion disease,path:hsa05020
ENSG00000100764,5700,PSMC1,Prion disease,path:hsa05020
ENSG00000137267,7280,TUBB2A,Prion disease,path:hsa05020
ENSG00000115944,9167,COX7A2L,Prion disease,path:hsa05020
ENSG00000271503,6352,CCL5,Prion disease,path:hsa05020
ENSG00000175166,5708,PSMD2,Prion disease,path:hsa05020
ENSG00000142875,5567,PRKACB,Prion disease,path:hsa05020
ENSG00000127184,1350,COX7C,Prion disease,path:hsa05020
ENSG00000135940,1329,COX5B,Prion disease,path:hsa05020
ENSG00000142168,6647,SOD1,Prion disease,path:hsa05020
ENSG00000277722,4696,NDUFA3,Prion disease,path:hsa05020
ENSG00000154723,522,ATP5PF,Prion disease,path:hsa05020
ENSG00000224398,1460,CSNK2B,Prion disease,path:hsa05020
ENSG00000196218,6261,RYR1,Prion disease,path:hsa05020
ENSG00000161509,2905,GRIN2C,Prion disease,path:hsa05020
ENSG00000100519,5706,PSMC6,Prion disease,path:hsa05020
ENSG00000228875,1460,CSNK2B,Prion disease,path:hsa05020
ENSG00000281221,5704,PSMC4,Prion disease,path:hsa05020
ENSG00000111775,1337,COX6A1,Prion disease,path:hsa05020
ENSG00000186010,51079,NDUFA13,Prion disease,path:hsa05020
ENSG00000278365,4696,NDUFA3,Prion disease,path:hsa05020
ENSG00000233954,440567,UQCRHL,Prion disease,path:hsa05020
ENSG00000174886,126328,NDUFA11,Prion disease,path:hsa05020
ENSG00000178462,79861,TUBAL3,Prion disease,path:hsa05020
ENSG00000159377,5692,PSMB4,Prion disease,path:hsa05020
ENSG00000154611,143471,PSMA8,Prion disease,path:hsa05020
ENSG00000140990,4716,NDUFB10,Prion disease,path:hsa05020
ENSG00000283447,4719,NDUFS1,Prion disease,path:hsa05020
ENSG00000109390,4717,NDUFC1,Prion disease,path:hsa05020
ENSG00000134001,1965,EIF2S1,Prion disease,path:hsa05020
ENSG00000004779,4706,NDUFAB1,Prion disease,path:hsa05020
ENSG00000115233,10213,PSMD14,Prion disease,path:hsa05020
ENSG00000157388,776,CACNA1D,Prion disease,path:hsa05020
ENSG00000127824,7277,TUBA4A,Prion disease,path:hsa05020
ENSG00000232960,1460,CSNK2B,Prion disease,path:hsa05020
ENSG00000288516,5566,PRKACA,Prion disease,path:hsa05020
ENSG00000132906,842,CASP9,Prion disease,path:hsa05020
ENSG00000275724,4696,NDUFA3,Prion disease,path:hsa05020
ENSG00000169021,7386,UQCRFS1,Prion disease,path:hsa05020
ENSG00000167553,84790,TUBA1C,Prion disease,path:hsa05020
ENSG00000129084,5682,PSMA1,Prion disease,path:hsa05020
ENSG00000008018,5689,PSMB1,Prion disease,path:hsa05020
ENSG00000276220,4696,NDUFA3,Prion disease,path:hsa05020
ENSG00000230700,1460,CSNK2B,Prion disease,path:hsa05020
ENSG00000188130,6300,MAPK12,Prion disease,path:hsa05020
ENSG00000156711,5603,MAPK13,Prion disease,path:hsa05020
ENSG00000274359,4696,NDUFA3,Prion disease,path:hsa05020
ENSG00000135390,517,ATP5MC2,Prion disease,path:hsa05020
ENSG00000064012,841,CASP8,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000143816,7483,WNT9A,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000128272,468,ATF4,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000221983,7311,UBA52,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000114841,25981,DNAH1,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000135940,1329,COX5B,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000273642,4696,NDUFA3,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000078142,5289,PIK3C3,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000142168,6647,SOD1,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000101327,5173,PDYN,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000070808,815,CAMK2A,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000161281,1346,COX7A1,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000157388,776,CACNA1D,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000137841,5330,PLCB2,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000152822,2911,GRM1,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000258947,10381,TUBB3,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000276220,4696,NDUFA3,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000227046,1616,DAXX,Pathways of neurodegeneration - multiple diseases,path:hsa05022
